doc,arquivo,contexto_id,categoria,trecho,termos_vizinhos
PDI_Unifesp,PDI Unifesp.pdf,38,organizacional_gestao,"a longo prazo, a meta é consolidar um modelo de gestão por competências e uma cultura organizacional que vá além da gestão de quadros, priorizando o desenvolvimento integral das pessoas.","gestão, longo, prazo, meta, é, consolidar, modelo, competências"
PDI_Unifesp,PDI Unifesp.pdf,39,indefinido,"incentivar a produção e a promoção de ativ idades e manifestações culturais que ampliem o envolvimento social, democratizar o acesso à informação gerada pela universidade e fortalecer os recursos informacionais como base para a criação de novos conhecimentos.","incentivar, produção, promoção, ativ, idades, manifestações, ampliem, envolvimento"
PDI_Unifesp,PDI Unifesp.pdf,40,indefinido,"o principal deles é o desafio cultural, que requer uma mudança de mentalidade em toda a comunidade acadêmica, promovendo a substituição gradual da dependência do suporte físico pela confiança nas ferramentas e fluxos digitais.","principal, deles, é, desafio, requer, mudança, mentalidade, toda"
PDI_Unifesp,PDI Unifesp.pdf,41,academica_formativa,"isso implica o redesenho da jornada do usuário (aluno, docente ou técnico) e a centralização do acesso exigir a capacitação maciça dos servidores para a nova cultura de trabalho e garantir a segurança e validade jurídica dos documentos eletrônicos.","isso, implica, redesenho, jornada, usuário, aluno, docente, técnico"
PDI_Unifesp,PDI Unifesp.pdf,42,organizacional_gestao,"o departamento é responsável pela gestão dos canais oficiais de divulgação da unifesp, incluindo o portal institucional, disparo em listas de e-mail de informativos e do boletim semanal, composto pelo clipping de n otícias e extensão, cultura e gestão universitária.","gestão, departamento, é, responsável, canais, oficiais, divulgação, unifesp"
PDI_Unifesp,PDI Unifesp.pdf,43,indefinido,"o fortalecimento dessa relação é essencial para ampliar a presença da unifesp no debate público, valorizando a produção científica, tecnológica, cultural e social desenvolvida por seus docentes, estudantes e servidores técnico -administrativos.","fortalecimento, dessa, relação, é, essencial, ampliar, presença, unifesp"
PDI_Unifesp,PDI Unifesp.pdf,44,diversidade_inclusao,"promover a melhoria da qualidade da educação superior, ampliando o acesso, a permanência e a conclusão na graduação e na pós -graduação, com vistas à superação das desigualdades e à valorização da diversidade, na perspectiva da equidade, da inclusão e da sustentabilidade, fortalecendo, de forma participativa, a ciência, a cultura, as artes, a tecnologia e a inovação nas atividades de ensino, pesquisa e extensão e aperfeiçoando a avaliação, a supervisão e a regulação para o desenvolvimento do país, em consonância com o plano nacional de educação.","educação, graduação, promover, melhoria, qualidade, superior, ampliando, acesso"
PDI_Unirio,PDI Unirio.pdf,1,artistica_patrimonial,"finalidade tradicionais do então estado da guanabara, valendo -se de autonomia didático-científica, administrativa, financeira e disciplinar e com a finalidade de realização e desenvolvimento da educação superior e da pesquisa, e de divulgação científica, tecnológica, cultural e artística.","finalidade, científica, tradicionais, então, estado, guanabara, valendo, autonomia"
PDI_Unirio,PDI Unirio.pdf,2,artistica_patrimonial,"/ , é “ministrar o ensino superior de graduação, pós -graduação e extensão, e executar atividades de pesquisa, de divulgação científica, tecnológica, cultural e artística, podendo, também, prestar serviços técnicos e hospitalares à comunidade e a instituições públicas e particulares” (brasil, ).","graduação, é, ministrar, ensino, superior, pós, extensão, executar"
PDI_Unirio,PDI Unirio.pdf,3,organizacional_gestao,"visão ser reconhecida co mo centro de referência na produção e difusão de conhecimento científico, tecnológico, artístico e cultural, comprometido com as transformações da sociedade e com a transparência organizacional.","visão, reconhecida, co, mo, centro, referência, produção, difusão"
PDI_Unirio,PDI Unirio.pdf,4,indefinido,"além do compromisso social, pautado pelo reconhecimento às diferenças históricas, econômicas, culturais e sociais.","além, compromisso, social, pautado, reconhecimento, s, diferenças, históricas"
PDI_Unirio,PDI Unirio.pdf,5,artistica_patrimonial,"estender à sociedade os benefícios da criação cultural, artística, científica e tecnológica gerada na instituição;","estender, sociedade, benefícios, criação, artística, científica, tecnológica, gerada"
PDI_Unirio,PDI Unirio.pdf,6,inovacao_empreendedorismo,"em caráter inovador e pioneiro, a eep oferta o curso de bacharelado em engenharia de produção com habilitação em produção em cultura, sendo o primeiro nessa ênfase a nível conformidade com as diretrizes curriculares dos cursos de engenhar ia.","produção, caráter, inovador, pioneiro, eep, oferta, curso, bacharelado"
PDI_Unirio,PDI Unirio.pdf,7,academica_formativa,"o curso de engenharia de produção tem como diferencial a formação de profissionais capacitados para atuarem tanto nas áreas clássicas da engenharia de produção como também nos segmentos da cultura e da indústria do entretenimento, ampliando o leque de inserção desses profissionais no mercado de trabalho.","engenharia, produção, profissionais, curso, tem, diferencial, formação, capacitados"
PDI_Unirio,PDI Unirio.pdf,8,artistica_patrimonial,"para alé m disso, a escola de teatro também se apresenta como um forte polo de produção artística e cultural, tendo seu público não apenas na população interna da própria universidade, mas também nas inúmeras regiões da cidade do rio de janeiro, que procuram e reconhecem as produções artísticas e os eventos apresentados e produzidos, sempre com grande qualidade e de forma gratuita.","também, alé, m, disso, escola, teatro, apresenta, forte"
PDI_Unirio,PDI Unirio.pdf,9,diversidade_inclusao,"além disso, a unidade conta com um projeto de cultura, “criação audiovisual e diversidade:","além, disso, unidade, conta, projeto, criação, audiovisual, diversidade"
PDI_Unirio,PDI Unirio.pdf,10,academica_formativa,"a unirio atua nas áreas de ensino de graduação – nas modalidades pre sencial e o ensino de graduação, como foco das atividades -fim da unirio, tem por finalidade a formação de cidadãos com conhecimento e reflexão crítica, formação ética, científica e cultural e preparados para a transformação social, como preceituar a missão e a visão da universidade.","unirio, ensino, graduação, formação, atua, áreas, modalidades, pre"
PDI_Unirio,PDI Unirio.pdf,11,indefinido,"os cursos de mestrado buscam enriquecer a competência didática, científica, cultural e profissional dos graduados.","cursos, mestrado, buscam, enriquecer, competência, didática, científica, profissional"
PDI_Unirio,PDI Unirio.pdf,12,academica_formativa,"os cursos de doutorado têm por objetivo proporcionar formação científica e cultural aprofundada, desenvolvendo a capacidade de pesquisa e o poder criador nos diversos campos do saber.","cursos, doutorado, têm, objetivo, proporcionar, formação, científica, aprofundada"
PDI_Unirio,PDI Unirio.pdf,13,academica_formativa,"o quadro , a seguir, centro ( ) especialização - neurocirurgia no âmbito do sus especialização - anestesiologia no âmbito do sus ( ) ( ) informação ( ) a extensão universitária, integrada ao ensino e à pesquisa, é um espaço de construção do conhecimento, de preservação e recriação da cultura e de promoção do bem -estar da comunidade universitária, e reafirma o compromisso social da u nirio, interligando-a com as demandas de sua comunidade e da sociedade.","especialização, âmbito, sus, universitária, comunidade, quadro, seguir, centro"
PDI_Unirio,PDI Unirio.pdf,14,indefinido,unidade de subtotal comunicação cultura educação saúde trabalho subtotal cultura educação saúde trabalho subtotal comunicação cultura educação saúde trabalho subtotal comunicação educação trabalho subtotal cultura educação saúde subtotal subtotal total a mobilidade acadêmica é um sistema de parceria estabelecido entre duas ou mais realizarem atividades acadêmicas em outra instituição.,"subtotal, educação, saúde, trabalho, comunicação, unidade, total, mobilidade"
PDI_Unirio,PDI Unirio.pdf,15,indefinido,"na unirio, as funções finalísticas são as definidas em suas competências legais, ou seja, cultura.","unirio, funções, finalísticas, são, definidas, competências, legais, seja"
PDI_Unirio,PDI Unirio.pdf,16,organizacional_gestao,"uma análise crítica sobre os resultados anteriores de planejamento permite concluir que, mesmo que se tenha avançado, ainda falta internalizar a cultura de monitoramento, com a colaborativa part icipação e empenho das unidades organizacionais na prestação de suas informações e na utilização efetiva dos resultados como retroalimentação e orientação para novas ações e rumos.","resultados, análise, crítica, sobre, anteriores, planejamento, permite, concluir"
PDI_Unirio,PDI Unirio.pdf,17,academica_formativa,"essa dinâmica facilita tanto o direcionamento de esforços e de recu rsos como permite aferir os macroprocessos que a unirio dispõe, no seu ambiente interno, para alcançar o seu valor público na formação crítica e profissional do seu corpo discente, bem como na difusão dos benefícios da criação cultural, artística, científi ca e tecnológica da instituição para a sociedade de forma geral.","essa, dinâmica, facilita, tanto, direcionamento, esforços, recu, rsos"
PDI_Unirio,PDI Unirio.pdf,18,artistica_patrimonial,"econômico e social, à defesa do meio ambiente, da memória cultural, da produção artística e do patrimônio cultural.","econômico, social, defesa, meio, ambiente, memória, produção, artística"
PDI_Unirio,PDI Unirio.pdf,19,artistica_patrimonial,"a responsabilidade social da instituição, considerada especialmente no que se refere à sua contribuição em relação à inclusão social, ao desenvolvimento econômico e social, à defesa do meio ambiente, da memória cultural, da produção artística e do patrimônio cultural.","social, responsabilidade, instituição, considerada, especialmente, refere, contribuição, relação"
PDI_Unirio,PDI Unirio.pdf,20,artistica_patrimonial,"estender à sociedade os benefícios da criação cultural, artística, científica e tecnológica gerada na instituição.","estender, sociedade, benefícios, criação, artística, científica, tecnológica, gerada"
PDI_Unirio,PDI Unirio.pdf,21,indefinido,") análise do macroambiente (ou ambiente indireto), a qual reflete o contexto socia l, político, econômico e cultural do país e do mundo, que incide em todas as organizações;","análise, macroambiente, ambiente, indireto, qual, reflete, contexto, socia"
PDI_Unirio,PDI Unirio.pdf,22,inovacao_empreendedorismo,"desenvolver a cultura e a prática da inovação e fomentar a proteção da produção intelectual da universidade – atendeu a uma proposta da propgpi , de promover iniciativas relacionadas à inovação da universidade, tendo em vista que essa área fora criada durante a concepção do pdi anterior, de forma que suas ações não foram contempladas a contento naquele plano.","inovação, desenvolver, prática, fomentar, proteção, produção, intelectual, atendeu"
PDI_Unirio,PDI Unirio.pdf,23,inovacao_empreendedorismo,"estender à sociedade os benefícios da criação cultural, artística, literária, científica e tecnológica, voltados para o desenvolvimento sustentável, inclusão social e inovação, gerados presencial e virtualmente na instituição.","estender, sociedade, benefícios, criação, artística, literária, científica, tecnológica"
PDI_Unirio,PDI Unirio.pdf,24,inovacao_empreendedorismo,desenvolver a cultura e a prática da inovação e fomentar a proteção da produção intelectual da universidade.,"desenvolver, prática, inovação, fomentar, proteção, produção, intelectual"
PDI_Unirio,PDI Unirio.pdf,25,indefinido,"criar programa de incentivo às atividades de cultura, esporte, lazer e saúde.","criar, programa, incentivo, s, atividades, esporte, lazer, saúde"
PDI_Unirio,PDI Unirio.pdf,26,artistica_patrimonial,"promover ações voltadas para a preservação dos edifícios de valor histórico, artístico e cultural.","promover, ações, voltadas, preservação, edifícios, valor, histórico, artístico"
PDI_Unirio,PDI Unirio.pdf,27,indefinido,"ademais, salienta -se que a análise crítica das ações deve servir para avaliar a implementação das ações, o uso dos recursos e as suas respectivas contribuições pa ra a na unirio uma cultura de monitoramento, a fim de possibilitar que os seus resultados sejam, verdadeiramente, orientadores de decisões.","ações, ademais, salienta, análise, crítica, deve, servir, avaliar"
PDI_Unirio,PDI Unirio.pdf,28,academica_formativa,"assim, faz-se necessário esclarecer que o ppi compreende a forma como a comunidade universitária da unirio pretende concretizar o seu ideal educacional, já que constitui um material básico que direciona a ação de todas as unidades acadêmicas, orientando suas práticas regional da unirio e seus princípios filosóficos e estabelecendo, de um modo global, as políticas institucionais para o ensino de graduação e pós -graduação, pesquisa, inovação, extensão, cultura e assistência estudantil.","unirio, graduação, assim, faz, necessário, esclarecer, ppi, compreende"
PDI_Unirio,PDI Unirio.pdf,29,diversidade_inclusao,consolidar programas com vistas a incentivar a institucionalização de práticas acadêmicas que respeitem a diversidade cultural e a pluralidade;,"consolidar, programas, vistas, incentivar, institucionalização, práticas, acadêmicas, respeitem"
PDI_Unirio,PDI Unirio.pdf,30,academica_formativa,"proporcionar uma melhor condição para os laboratórios de ensino e pesquisa, por meio de aquisição de equipamentos e material de consumo, por meio de editais, a fim de ampliar a produção científica, tecnológica, cultural e de inovação;","meio, proporcionar, melhor, condição, laboratórios, ensino, pesquisa, aquisição"
PDI_Unirio,PDI Unirio.pdf,31,academica_formativa,"a partir da premissa de que a educação deve ter papel central na construção de sociedades modernas e inclusivas, a unirio se coloca como um cam po de discussão democrática, de formação humanística e profissional de excelência, de produção de conhecimento e inovação e de transformação social a partir do compromisso inalienável com o ensino, a pesquisa, a inovação, a extensão, a cultura e as ações de assistência estudantil.","partir, inovação, premissa, educação, deve, ter, papel, central"
PDI_Unirio,PDI Unirio.pdf,32,artistica_patrimonial,"outro princípio primordial da unirio é ser um ator de transformação social, não apenas pela oferta de um ensino público e gratuito de qualidade, mas, principalmente, pela extensão à sociedade dos be nefícios da criação cultural, artística, científica e tecnológica gerada na instituição.","outro, princípio, primordial, unirio, é, ator, transformação, social"
PDI_Unirio,PDI Unirio.pdf,33,academica_formativa,"nesse sentido, pode -se destacar que há uma preocupação premente em que os currículos propostos pelos ppcs de graduação sejam flexíveis, articulados com conteúdos programáticos e tópicos que visam a garantir uma ampla e atualizada formação acadêmica aos seus egressos, comprometidos social e culturalmente com a transformação da sociedade em que estão inseridos.","nesse, sentido, pode, destacar, há, preocupação, premente, currículos"
PDI_Unirio,PDI Unirio.pdf,34,academica_formativa,"a educa ção contemporânea preza os projetos e programas que buscam as práticas pedagógicas inseridas no processo de globalização (cultural, social, econômica, política e tecnológica) e de liberdade de atuação, que possibilita que o discente seja capaz de criticar, propor soluções em qualquer campo de atuação e criar oportunidades que permitirão a socialização do conhecimento por meio de uma participação efetiva dentro de sua vida acadêmica.","atuação, educa, ção, contemporânea, preza, projetos, programas, buscam"
PDI_Unirio,PDI Unirio.pdf,35,academica_formativa,"a articulação entre ensino, pesquisa, inovação, extensão, cultura e ações d e assistência estudantil é promovida e prevista em todos os ppcs de graduação da universidade.","articulação, ensino, pesquisa, inovação, extensão, ações, d, assistência"
PDI_Unirio,PDI Unirio.pdf,36,academica_formativa,"a unirio preocupa -se com as relações interpessoais dentro de seus campi e com a qualidade acadêmica de seus cursos, visando à garantia de acesso e permanência p ara promover o êxito estudantil, a formação permanente dos docentes e a atualização nas áreas de tic, buscando sempre a excelência e o progresso de sua atuação como instituição federal de a unirio tem como princípio fundamental o constante aprimoramento de suas políticas educacionais, sempre buscando a excelência para as práticas de ensino, pesquisa, inovação, extensão e cultura e o fortalecimento das políticas de assistência estudantil com viés acadêmico.","unirio, estudantil, buscando, sempre, excelência, políticas, preocupa, relações"
PDI_Unirio,PDI Unirio.pdf,37,academica_formativa,"que oferece oportunidades de formação superior a cidadãos de países em desenvolvimento com os quais o brasil mantém acordos educacionais e culturais, reforça a unirio como uma instituição comprometida com a universalização do ensino nacional e comprometida internacionalmente.","comprometida, oferece, oportunidades, formação, superior, cidadãos, países, desenvolvimento"
PDI_Unirio,PDI Unirio.pdf,38,academica_formativa,"pode -se dizer que esse é um compromisso central da unirio para o próximo quadriênio, confirmado pela reestruturação da prograd, ainda no ano de , quando foi criada a coordenadoria de com a consolidação da atuação da caeg, a unirio busca desenvolver na comuni dade universitária a cultura da avaliação dos cursos e programas como instrumento de autoconhecimento e aperfeiçoamentos das ações institucionais, a fim de que seja implantado um processo de avaliação contínuo, formativo, flexível e democrático, em todos o s segmentos dos cursos.","unirio, avaliação, cursos, pode, dizer, esse, é, compromisso"
PDI_Unirio,PDI Unirio.pdf,39,academica_formativa,"as atividades complementares, aquelas de livre e scolha do discente, desde que propiciadoras de sua formação acadêmica, como a participação em congressos e similares, simpósios temáticos e encontros periódicos de pesquisa, pela convalidação de créditos obtidos em outras instituições de ensino de pós -graduação brasileiras ou estrangeiras, por desenvolvimento de projetos ou parcerias de caráter social, publicações, participação em atividades culturais, entre outras.","atividades, participação, outras, complementares, aquelas, livre, scolha, discente"
PDI_Unirio,PDI Unirio.pdf,40,inovacao_empreendedorismo,"isso se deve à compreensão da universidade de que é preciso atentar para a organização curricular de seus cursos de pós-graduação – stricto sensu e lato sensu, em especial o primeiro –, procurar viabilizar condições infraestruturais de pesquisa e estimular a consolidar uma cultura de inovação na instituição.","sensu, isso, deve, compreensão, é, preciso, atentar, organização"
PDI_Unirio,PDI Unirio.pdf,41,artistica_patrimonial," uma iniciativa voltada para a qualificação de profissionais do estado, nos três nív eis e  uma iniciativa voltada para a qualificação técnica e para a identificação de oportunidades nas chamadas “indústrias criativas”, que abarcam a cultura, as artes, o turismo, a educação, o entretenimento e as aplicações das novas tics.","iniciativa, voltada, qualificação, profissionais, estado, três, nív, eis"
PDI_Unirio,PDI Unirio.pdf,42,indefinido,"a iniciativa busca valorizar a centralidade do rio de janeiro na produção cultural e no turismo e, portanto, fomentar a colaboração interinstitucional.","iniciativa, busca, valorizar, centralidade, rio, janeiro, produção, turismo"
PDI_Unirio,PDI Unirio.pdf,43,indefinido,) cultura:,
PDI_Unirio,PDI Unirio.pdf,44,indefinido,desenvolvimento de cultura;,desenvolvimento
PDI_Unirio,PDI Unirio.pdf,45,artistica_patrimonial,"cultura, memória e patrimô nio;","memória, patrimô, nio"
PDI_Unirio,PDI Unirio.pdf,46,artistica_patrimonial,cultura e memória social;,"memória, social"
PDI_Unirio,PDI Unirio.pdf,47,indefinido,cultura e sociedade;,sociedade
PDI_Unirio,PDI Unirio.pdf,48,indefinido,"folclore, artesanato e tradições culturais;","folclore, artesanato, tradições"
PDI_Unirio,PDI Unirio.pdf,49,artistica_patrimonial,"produção cultural e artística na área de fotografia, cinema e vídeo;","produção, artística, área, fotografia, cinema, vídeo"
PDI_Unirio,PDI Unirio.pdf,50,artistica_patrimonial,produção cultural e artística na área de música e dança;,"produção, artística, área, música, dança"
PDI_Unirio,PDI Unirio.pdf,51,organizacional_gestao,capacitação de gestores de políticas públicas do setor cultural;,"capacitação, gestores, políticas, públicas, setor"
PDI_Unirio,PDI Unirio.pdf,52,artistica_patrimonial,cultura e memória social;,"memória, social"
PDI_Unirio,PDI Unirio.pdf,53,inovacao_empreendedorismo,"a unirio apresenta multiplicidade de atividades científicas, culturais e sociais com potencial de inovação.","unirio, apresenta, multiplicidade, atividades, científicas, sociais, potencial, inovação"
PDI_Unirio,PDI Unirio.pdf,54,indefinido,a política cultural da unirio tem dois eixos fundamentais:,"política, unirio, tem, dois, eixos, fundamentais"
PDI_Unirio,PDI Unirio.pdf,55,indefinido,"a dinamização cultural dos campi físicos e virtual da universidade, por meio da oferta da mais ampla e diversificada agenda de programas e eventos culturais à sua comunidade, lançando mão, para isso, de todos os seus espaços públicos e de todos os seus sítios e canais na internet voltados para o público interno;","todos, dinamização, campi, físicos, virtual, meio, oferta, mais"
PDI_Unirio,PDI Unirio.pdf,56,indefinido,"a divulgação da produção cultural da comunidade acadêmica, para o mais amplo público possível, no país e no exterior, por meio da utilização de espaços da própria universidade ou a ela externos, na cidade, no estado, no país ou no exterior;","país, exterior, divulgação, produção, comunidade, acadêmica, mais, amplo"
PDI_Unirio,PDI Unirio.pdf,57,academica_formativa,"a administração da unirio promoverá, em todos os setores acadêmicos, um ambiente que estimule o processo de produção e de cr iação cultural, destacando a transversalidade da cultura na formação em todas as áreas de conhecimento e buscando fomentar o estímulo ao pensamento coletivo, plural, diverso e criativo.","administração, unirio, promoverá, todos, setores, acadêmicos, ambiente, estimule"
PDI_Unirio,PDI Unirio.pdf,58,artistica_patrimonial,"deverão ser criadas formas de incentivo à multi, inter e transdiscipli naridade nas dinâmicas e nos processos culturais, abrangendo as áreas de ciências exatas, ciências biológicas, ciências humanas, artes e tecnológica, na produção e na ocupação artística e cultural dos espaços do ambiente acadêmico, criando possibilidades p ara o exercício pleno da cidadania e de seus direitos fundamentais.","ciências, deverão, criadas, formas, incentivo, multi, inter, transdiscipli"
PDI_Unirio,PDI Unirio.pdf,59,artistica_patrimonial,"a administração buscará prover os meios necessários para criar, fortalecer e manter condições estruturais que estimulem o aporte financeiro para a área, essencial para conduzir a política cultural universitária de forma plena, no intuito de garantir recursos específicos para ações voltadas à arte e à cultura e para a realização de divulgação eficiente, bem como para a produção digital e impressa das atividades artístico-culturais em geral.","administração, buscará, prover, meios, necessários, criar, fortalecer, manter"
PDI_Unirio,PDI Unirio.pdf,60,indefinido,"serão criadas estruturas adequadas para a realização integradora de ações culturais, começando por adaptar as já existentes no curto prazo, sem perder de vista a construção de referência por sua clareza e objetividade).","serão, criadas, estruturas, adequadas, realização, integradora, ações, começando"
PDI_Unirio,PDI Unirio.pdf,61,artistica_patrimonial,"espaços ideais no médio e longo prazo, adequados e adaptados para a realização d a arte e da cultura.","espaços, ideais, médio, longo, prazo, adequados, adaptados, realização"
PDI_Unirio,PDI Unirio.pdf,62,indefinido,"na figura , a seguir, apresenta-se uma etapa da mostra cultural da unirio, realizada por ocasião da comemoração dos anos da universidade.","figura, seguir, apresenta, etapa, mostra, unirio, realizada, ocasião"
PDI_Unirio,PDI Unirio.pdf,63,indefinido,"a proexc, no período de vigênc ia deste pdi, buscará o fortalecimento da sua coordenadoria de cultura, para que se transforme em uma diretoria, à qual caberá:","proexc, período, vigênc, ia, deste, buscará, fortalecimento, coordenadoria"
PDI_Unirio,PDI Unirio.pdf,64,indefinido,"a avaliação e revisão permanente da política cultural da unirio, mobilizando para isso as câmaras e os colegiados pertinentes;","avaliação, revisão, permanente, política, unirio, mobilizando, isso, câmaras"
PDI_Unirio,PDI Unirio.pdf,65,artistica_patrimonial,"a orientação e suporte para a captação de recursos perante os programas do ministério da cultura, secretarias de cultura estaduais e municipais, além de outras agências e programas de fomento a atividades artísticas e culturais;","programas, orientação, suporte, captação, recursos, perante, ministério, secretarias"
PDI_Unirio,PDI Unirio.pdf,66,artistica_patrimonial,"oferecer suporte à promoção, à produção e à difusão de todas as realizações artísticas e culturais da universidade;","oferecer, suporte, promoção, produção, difusão, todas, realizações, artísticas"
PDI_Unirio,PDI Unirio.pdf,67,indefinido,coordenar a participação da unirio em eventos culturais interinstitucionais.,"coordenar, participação, unirio, eventos, interinstitucionais"
PDI_Unirio,PDI Unirio.pdf,68,indefinido,"coordenar a execução das atividades culturais interdepartamentais e intercentros, viabilizando assim uma agenda cultural integradora da comunidade acadêmica da unirio;","coordenar, execução, atividades, interdepartamentais, intercentros, viabilizando, assim, agenda"
PDI_Unirio,PDI Unirio.pdf,69,indefinido,atrair espetáculos e eventos culturais e negociar as condições para a sua execução nos espaços de exibição da unirio;,"atrair, espetáculos, eventos, negociar, condições, execução, espaços, exibição"
PDI_Unirio,PDI Unirio.pdf,70,artistica_patrimonial,"gerir os espaços virtuais da unirio (redes, canais, sítios e subsítios) dedicados à arte e à difusão cultural.","gerir, espaços, virtuais, unirio, redes, canais, sítios, subsítios"
PDI_Unirio,PDI Unirio.pdf,71,indefinido,"a universidade dará ênfase à articulação da política cultural universitária com as políticas nacionais, estaduais e municipais nas comunidades onde a instituição possui campus, com ênfase a alcançar:","ênfase, dará, articulação, política, universitária, políticas, nacionais, estaduais"
PDI_Unirio,PDI Unirio.pdf,72,artistica_patrimonial,"a construção e o fortalecimento de parcerias institucionais com projetos e espaços existentes nos municípios da região metropolitana do rio de janeiro, visando à realização de manifestações culturais e artísticas;","construção, fortalecimento, parcerias, institucionais, projetos, espaços, existentes, municípios"
PDI_Unirio,PDI Unirio.pdf,73,artistica_patrimonial,"a ampliaçã o, pela via da arte e da cultura, do diálogo com a sociedade, formando públicos e criando mecanismos para atender também à comunidade externa;","ampliaçã, via, arte, diálogo, sociedade, formando, públicos, criando"
PDI_Unirio,PDI Unirio.pdf,74,organizacional_gestao,"a vinculação deste segmento da universidade com as estruturas de governo relacionadas à gestão da cultura, garant indo que a unirio seja reconhecida como espaço de gestão, produção e realização de ações culturais.","gestão, vinculação, deste, segmento, estruturas, governo, relacionadas, garant"
PDI_Unirio,PDI Unirio.pdf,75,organizacional_gestao,"cabe destacar que a gestão da unirio está conexa com a autonomia e a colegialidade, como alicerces da cultura institucional, elementos essenciais de identidade universitária.","cabe, destacar, gestão, unirio, está, conexa, autonomia, colegialidade"
PDI_Unirio,PDI Unirio.pdf,76,organizacional_gestao,"além dos princípios norteadores de gestão democrática e participativa, os direitos humanos devem ser incorporados na cultura institucional e na sua organização, bem como , o modo de mediação dos conflitos, na forma de lidar com e reparar processos de violações por meio de ouvidorias, comissões, conselhos, comitês e fóruns de d ireitos humanos e políticas públicas.","humanos, além, princípios, norteadores, gestão, democrática, participativa, direitos"
PDI_Unirio,PDI Unirio.pdf,77,artistica_patrimonial,"enfim, a universidade entende que é seu dever a manutenção de um forte e sólido compromisso social destacado nas atividades da educação, da cultura, da arte, da saúde, da preservação do patrimônio histórico, da tecnol ogia, entre outras, visando constantemente à promoção da democracia e da justiça.","enfim, entende, é, dever, manutenção, forte, sólido, compromisso"
PDI_Unirio,PDI Unirio.pdf,78,academica_formativa,"são desenvolvidas e monitoradas ações que integram, principalmente, as atividades de ensino, pesquisa e extensão aos setores sociais e produtivos, nos quais o incentivo da produção, a transferência de tecnologias sociais e os dispositivos decorrentes das atividades sociais, culturais, científicas e técnicas estão presentes.","sociais, atividades, são, desenvolvidas, monitoradas, ações, integram, principalmente"
PDI_Unirio,PDI Unirio.pdf,79,artistica_patrimonial,"em funcionamento desde agosto de , além da oferta de refeições com valores acessíveis aos estudantes e demais membros da comunidade acadêmica, o local também é um local de aplicação prática, supervisionada pedagogicamente, de atividades acadêmicas do curso de nutrição e dos demais cursos que desenvolvam projetos de pesquisa e extensão e cultura.","demais, local, funcionamento, desde, agosto, além, oferta, refeições"
PDI_Unirio,PDI Unirio.pdf,80,academica_formativa,"ademais, têm como missão, de acordo com os seus respectivos estatutos, a luta pela elevação da qualidade do ensino e o aperfeiçoamento da formação universitária, além de incentivarem o desenvolvimento cultural e científico dos alunos.","ademais, têm, missão, acordo, respectivos, estatutos, luta, elevação"
PDI_Unirio,PDI Unirio.pdf,81,artistica_patrimonial,"cumpre destacar que o dce também promove a cultura, a arte, o lazer, o senso moral e crítico entre os estudantes como uma de suas principais finalidades, o que pode ser observado a partir da realização de atividades culturais e interativas nos campi da universidade.","cumpre, destacar, dce, também, promove, arte, lazer, senso"
PDI_Unirio,PDI Unirio.pdf,82,diversidade_inclusao,"dessa forma, a principal função do dce é dar voz aos discentes e assegurar os direitos e os interesses destes, mediante debates, discussões, atividades integrativas, representações nos conselhos superiores, atividades culturais, deliberações e assembleias recorrentes.","atividades, dessa, forma, principal, função, dce, é, dar"
PDI_Unirio,PDI Unirio.pdf,83,indefinido,definir uma política cultural para a universidade;,"definir, política"
PDI_Unirio,PDI Unirio.pdf,84,academica_formativa,"planejar, executar e avaliar as atividades de ensino, pesquisa, extensão e cultura;","planejar, executar, avaliar, atividades, ensino, pesquisa, extensão"
PDI_Unirio,PDI Unirio.pdf,85,academica_formativa,"atuar de forma inter - e multidisciplinar em pesquisa, ensi no e extensão nas áreas de planejar, executar e avaliar as atividades de ensino, pesquisa, extensão e cultura;","pesquisa, extensão, atuar, forma, inter, multidisciplinar, ensi, áreas"
PDI_Unirio,PDI Unirio.pdf,86,academica_formativa,"planejar, executar e avaliar as atividades de ensino, pesquisa, extensão e cultura;","planejar, executar, avaliar, atividades, ensino, pesquisa, extensão"
PDI_Unirio,PDI Unirio.pdf,87,academica_formativa,"atuar de forma inter - e multidisciplinar em pesquisa, ensino e extensão nas áreas de planejar, executar e avaliar as atividades de ensino, pesquisa, extensão e cultura;","pesquisa, ensino, extensão, atuar, forma, inter, multidisciplinar, áreas"
PDI_Unirio,PDI Unirio.pdf,88,academica_formativa,"atuar de forma inter - e multidisciplinar em pesquisa, ensino e extensão nas áreas de planejar, executar e avaliar as atividades de ensino, pesquisa, extensão e cultura;","pesquisa, ensino, extensão, atuar, forma, inter, multidisciplinar, áreas"
PDI_Unirio,PDI Unirio.pdf,89,artistica_patrimonial,"apoiar à administração superior, integrando -se à es trutura acadêmico -administrativa e aos sistemas de informação cultural, tecnológica, científica e artística, em âmbito nacional e internacional.","apoiar, administração, superior, integrando, es, trutura, acadêmico, administrativa"
PDI_Unirio,PDI Unirio.pdf,90,indefinido,e define uma política cultural para a universidade.,"define, política"
PDI_Unirio,PDI Unirio.pdf,91,organizacional_gestao,é o propulsor da cultura de gestão de riscos na universidade.,"é, propulsor, gestão, riscos"
